,actual_epochs,dataset.name,dataset.samples_train,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
279,952,mnist59,64,2.0773067474365234,2.0306642055511475,1.4400523900985718,1.423624873161316,./d.n=mnist59_d.st=64_m.i=0,0.35910430550575256,9.910163498716429e-06,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist59_d.st=64_m.i=0,shallow,6.831944942474365,6.8780741691589355,1.0693233013153076,1.12176513671875,24.70252799987793,0.04391863195640421
280,1108,mnist35,1024,3.8957202434539795,3.7973804473876953,1.9711908102035522,1.9457546472549438,./d.n=mnist35_d.st=1024_m.i=2,0.1549324095249176,9.650860192778055e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist35_d.st=1024_m.i=2,shallow,11.841158866882324,11.774468421936035,1.184765100479126,1.2392276525497437,38.31719207763672,0.04430719411161672
281,1576,mnist45,2048,3.1307225227355957,3.047501564025879,1.766990303993225,1.7432575225830078,./d.n=mnist45_d.st=2048_m.i=1,0.0564362034201622,9.938014954968821e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist45_d.st=2048_m.i=1,shallow,11.1941499710083,11.443358421325684,1.223789095878601,1.2458208799362183,38.262325286865234,0.044257221826066416
282,3451,mnist15,256,2.4854061603546143,2.4050726890563965,1.5744585990905762,1.548772931098938,./d.n=mnist15_d.st=256_m.i=2,0.10022035241127014,9.969175152946264e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist15_d.st=256_m.i=2,shallow,8.087653160095215,8.000869750976562,1.1103730201721191,1.1112349033355713,28.06888771057129,0.043954587746541325
283,977,mnist25,512,2.636057138442993,2.6230850219726562,1.62142813205719,1.6176670789718628,./d.n=mnist25_d.st=512_m.i=1,0.11962077021598816,9.78414846031228e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist25_d.st=512_m.i=1,shallow,9.602804183959961,9.5118989944458,1.1725174188613892,1.2306623458862305,31.12200927734375,0.044061312188711795
284,1062,mnist09,128,1.7664408683776855,1.755459189414978,1.3278608322143555,1.3234326839447021,./d.n=mnist09_d.st=128_m.i=1,0.15634560585021973,9.848063200479373e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist09_d.st=128_m.i=1,shallow,7.283834934234619,7.208706378936768,1.1112581491470337,1.0608174800872803,25.630691528320312,0.043901190569448086
285,2109,mnist49,4096,6.44015645980835,6.030754089355469,2.5316662788391113,2.448089599609375,./d.n=mnist49_d.st=4096_m.i=1,0.10925804078578949,1.2311683349253144e-05,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist49_d.st=4096_m.i=1,shallow,17.684894561767578,18.031280517578125,1.2752273082733154,1.3298113346099854,57.96107864379883,0.04502696572116815
286,985,mnist69,64,1.8679006099700928,1.8657212257385254,1.3653230667114258,1.3644791841506958,./d.n=mnist69_d.st=64_m.i=1,0.2355818748474121,9.87439852906391e-06,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist69_d.st=64_m.i=1,shallow,6.877493381500244,6.75351095199585,1.076195240020752,1.1188198328018188,23.835355758666992,0.043932293200397425
287,2671,mnist06,4096,3.09865665435791,2.994961977005005,1.7522331476211548,1.7218888998031616,./d.n=mnist06_d.st=4096_m.i=1,0.053943756967782974,1.0194852620770689e-05,64,25000,1e-05,256,1.0,1,0.01,d.n=mnist06_d.st=4096_m.i=1,shallow,12.116609573364258,12.19857120513916,1.232589602470398,1.1935651302337646,41.23627471923828,0.044450522026052326
288,983,mnist28,1024,3.4184019565582275,3.4106264114379883,1.8463281393051147,1.8440920114517212,./d.n=mnist28_d.st=1024_m.i=2,0.14970868825912476,9.840980965236668e-06,64,25000,1e-05,256,1.0,2,0.01,d.n=mnist28_d.st=1024_m.i=2,shallow,11.503558158874512,11.639044761657715,1.1472653150558472,1.2044553756713867,37.1652717590332,0.04426042239909244
289,1982,mnist27,2048,3.4366073608398438,3.4538838863372803,1.8419724702835083,1.8465380668640137,./d.n=mnist27_d.st=2048_m.i=0,0.09990409761667252,1.1178263775946107e-05,64,25000,1e-05,256,1.0,0,0.01,d.n=mnist27_d.st=2048_m.i=0,shallow,11.760730743408203,11.922743797302246,1.2081513404846191,1.2094879150390625,39.965248107910156,0.044363507505364316
