,actual_epochs,dataset.name,dataset.samples_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,model.weights_product_reg_coef,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
144,3603,mnist89,10000,1.0269553661346436,0.9341078400611877,./d.n=mnist89_m.lr=0.1_m.wprc=0,0.040367063134908676,7.459744210791541e-06,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist89_m.lr=0.1_m.wprc=0,shallow,0.0,3.6907873153686523,3.8113625049591064,1.2182331085205078,1.2190524339675903,24.30394744873047,0.020727757796266164
145,4276,mnist46,10000,0.9185880422592163,0.9084266424179077,./d.n=mnist46_m.lr=0.01_m.wprc=0,0.028370115906000137,2.250304532935843e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist46_m.lr=0.01_m.wprc=0,shallow,0.0,3.9029581546783447,3.8088295459747314,1.0930216312408447,1.0461632013320923,12.073789596557617,0.011377524497685136
146,4212,mnist56,10000,1.0228933095932007,1.0082346200942993,./d.n=mnist56_m.lr=0.01_m.wprc=0,0.03333685174584389,1.0668028153304476e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist56_m.lr=0.01_m.wprc=0,shallow,0.0,5.143579006195068,5.0835676193237305,1.0963889360427856,1.128035068511963,16.04172134399414,0.01333440841336395
147,1530,mnist79,10000,1.116248607635498,1.052354335784912,./d.n=mnist79_m.lr=0.1_m.wprc=0,0.045022547245025635,1.5483128663618118e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist79_m.lr=0.1_m.wprc=0,shallow,0.0,4.047163486480713,4.123905181884766,1.2202045917510986,1.2593148946762085,27.757427215576172,0.020153054456992867
148,3269,mnist06,10000,0.7903871536254883,0.6883435249328613,./d.n=mnist06_m.lr=0.1_m.wprc=1e-05,0.03229587525129318,2.0371939172036946e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist06_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,2.4838013648986816,2.5095067024230957,1.2007253170013428,1.1846799850463867,15.418807983398438,0.016792637849213095
149,1223,mnist05,10000,0.6815236210823059,0.6321249008178711,./d.n=mnist05_m.lr=0.1_m.wprc=1e-05,0.017822356894612312,1.2688296010310296e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist05_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,2.4427225589752197,2.4203145503997803,1.178483486175537,1.2137439250946045,13.174806594848633,0.014329640678915938
150,4426,mnist18,10000,0.7583993077278137,0.7274708151817322,./d.n=mnist18_m.lr=0.1_m.wprc=1e-05,0.012023319490253925,1.6330110156559385e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist18_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,2.9577083587646484,3.058241605758667,1.2125273942947388,1.2366113662719727,16.399433135986328,0.015953567752861914
151,3132,mnist24,10000,0.6455848217010498,0.6548689007759094,./d.n=mnist24_m.lr=0.01_m.wprc=0,0.020841941237449646,9.242432497558184e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist24_m.lr=0.01_m.wprc=0,shallow,0.0,3.7317392826080322,3.820239782333374,1.0610737800598145,1.0827853679656982,12.187493324279785,0.011367583836529601
152,4591,mnist57,10000,0.9172533750534058,0.8961667418479919,./d.n=mnist57_m.lr=0.01_m.wprc=1e-05,0.020924918353557587,7.594857379444875e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist57_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.3835909366607666,3.2968080043792725,1.0493125915527344,1.081300139427185,10.36485767364502,0.010684510267356166
153,4526,mnist08,10000,0.49589985609054565,0.4682709872722626,./d.n=mnist08_m.lr=0.01_m.wprc=0,0.02078697644174099,8.351787982974201e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist08_m.lr=0.01_m.wprc=0,shallow,0.0,3.533189058303833,3.558377981185913,1.0450010299682617,1.0795820951461792,11.033669471740723,0.011259111046279446
154,4216,mnist49,10000,1.459790825843811,1.3804512023925781,./d.n=mnist49_m.lr=0.01_m.wprc=0,0.0660419911146164,4.645266380975954e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist49_m.lr=0.01_m.wprc=0,shallow,0.0,7.551105976104736,7.585444927215576,1.1923974752426147,1.1887654066085815,23.617359161376953,0.016492776813323694
155,5288,mnist08,10000,0.45995983481407166,0.4325821101665497,./d.n=mnist08_m.lr=0.01_m.wprc=1e-05,0.02176792547106743,1.3146368473826442e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist08_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.338726282119751,3.3130571842193604,1.0051347017288208,1.0193629264831543,10.63416862487793,0.011043572483479293
156,5280,mnist47,10000,0.8177090287208557,0.7895280718803406,./d.n=mnist47_m.lr=0.01_m.wprc=1e-05,0.021299617365002632,1.4005655430082697e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist47_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,4.722527503967285,4.754838466644287,1.0709023475646973,1.0674984455108643,13.746072769165039,0.012317228020030154
157,3492,mnist67,10000,1.2448149919509888,1.2259892225265503,./d.n=mnist67_m.lr=0.01_m.wprc=1e-05,0.01114205364137888,8.985161912278272e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist67_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,2.1530649662017822,2.1050381660461426,1.0294079780578613,1.0224037170410156,6.7125983238220215,0.008749068547465674
158,5411,mnist47,10000,0.8422221541404724,0.8085104823112488,./d.n=mnist47_m.lr=0.01_m.wprc=0,0.021166959777474403,1.1660848031169735e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist47_m.lr=0.01_m.wprc=0,shallow,0.0,4.682554721832275,4.6654767990112305,1.0605117082595825,1.0408973693847656,14.322258949279785,0.012551932967900036
159,4256,mnist26,10000,0.7805352807044983,0.7991307377815247,./d.n=mnist26_m.lr=0.01_m.wprc=1e-05,0.02536463551223278,1.673855513217859e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist26_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.7070019245147705,3.8488152027130127,1.130639910697937,1.0940465927124023,12.016205787658691,0.011438765369751861
160,3844,mnist28,10000,1.0205554962158203,0.9863392114639282,./d.n=mnist28_m.lr=0.01_m.wprc=1e-05,0.03735804930329323,9.224891982739791e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist28_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,4.9720988273620605,5.094760417938232,1.1920937299728394,1.2056301832199097,15.762569427490234,0.013464031901903376
161,1998,mnist38,10000,0.9759791493415833,0.8828075528144836,./d.n=mnist38_m.lr=0.1_m.wprc=1e-05,0.04145771637558937,1.127523592003854e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist38_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,3.9713146686553955,4.01102352142334,1.2561172246932983,1.268988013267517,23.847326278686523,0.021074862004067905
162,4633,mnist02,10000,0.5996291637420654,0.5867559313774109,./d.n=mnist02_m.lr=0.01_m.wprc=1e-05,0.015684546902775764,1.2586118828039616e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist02_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.5053019523620605,3.6344735622406006,1.1146188974380493,1.0661859512329102,10.949950218200684,0.011111756524256411
163,5088,mnist09,10000,0.7346273064613342,0.7044594883918762,./d.n=mnist09_m.lr=0.01_m.wprc=1e-05,0.01601683720946312,1.2239783245604485e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist09_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.257765054702759,3.3203506469726562,0.9829826951026917,1.0524935722351074,9.652344703674316,0.010449623493299465
164,7373,mnist12,10000,1.2304860353469849,1.2097722291946411,./d.n=mnist12_m.lr=0.01_m.wprc=0,0.01618249900639057,8.189124855562113e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist12_m.lr=0.01_m.wprc=0,shallow,0.0,3.9078612327575684,4.053918838500977,1.1200549602508545,1.1197352409362793,13.049614906311035,0.011829231398241765
165,1049,mnist24,10000,0.5857006907463074,0.5828756093978882,./d.n=mnist24_m.lr=0.1_m.wprc=1e-05,0.021835314109921455,5.998374035698362e-06,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist24_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,2.429234266281128,2.4858744144439697,1.1760705709457397,1.2328721284866333,13.606498718261719,0.014166714504777462
166,9797,mnist19,10000,0.9040534496307373,0.8860536217689514,./d.n=mnist19_m.lr=0.01_m.wprc=1e-05,0.014874876476824284,2.55152062891284e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist19_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.3695240020751953,3.419365167617798,1.069659948348999,1.084987998008728,10.874788284301758,0.010829903353231023
167,5776,mnist15,10000,0.9872472882270813,0.9588768482208252,./d.n=mnist15_m.lr=0.01_m.wprc=1e-05,0.007060319650918245,1.750779483700171e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist15_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.2163920402526855,3.2451140880584717,1.0657474994659424,1.056147575378418,9.4127779006958,0.010106922056722418
168,2069,mnist12,10000,0.7307289242744446,0.7085952162742615,./d.n=mnist12_m.lr=0.1_m.wprc=0,0.020891841500997543,3.4071919799316674e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist12_m.lr=0.1_m.wprc=0,shallow,0.0,2.397174835205078,2.4640724658966064,1.0840461254119873,1.1777966022491455,15.058378219604492,0.014444597536979992
169,9138,mnist17,10000,1.4384576082229614,1.406024694442749,./d.n=mnist17_m.lr=0.01_m.wprc=0,0.020695390179753304,7.738950444036163e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist17_m.lr=0.01_m.wprc=0,shallow,0.0,4.415283203125,4.325125217437744,1.085599422454834,1.0443836450576782,13.840526580810547,0.012112239740043948
170,5417,mnist06,10000,0.675872802734375,0.6297818422317505,./d.n=mnist06_m.lr=0.01_m.wprc=1e-05,0.026267504319548607,3.4933491406263784e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist06_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.703886032104492,3.7630958557128906,1.0750795602798462,1.0575181245803833,11.665757179260254,0.011521016678617465
171,3691,mnist69,10000,1.363977074623108,1.358733892440796,./d.n=mnist69_m.lr=0.01_m.wprc=0,0.009327358566224575,1.5818721294635907e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist69_m.lr=0.01_m.wprc=0,shallow,0.0,2.474325656890869,2.3999814987182617,0.9835150241851807,1.0226595401763916,7.971460342407227,0.00949115882065103
172,3658,mnist34,10000,0.4039570093154907,0.396976500749588,./d.n=mnist34_m.lr=0.01_m.wprc=1e-05,0.005942674819380045,1.3464219591696747e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist34_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,3.1070938110351562,3.2798287868499756,0.9911340475082397,1.054992437362671,9.415184020996094,0.010143772819858454
173,879,mnist25,10000,0.7533487677574158,0.7486517429351807,./d.n=mnist25_m.lr=0.1_m.wprc=1e-05,0.01652957685291767,2.5953982913051732e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist25_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,2.819537401199341,2.8974242210388184,1.2494285106658936,1.2569278478622437,13.580496788024902,0.014320555124198919
174,3454,mnist38,10000,1.0988260507583618,1.0380059480667114,./d.n=mnist38_m.lr=0.01_m.wprc=0,0.04057374596595764,5.991903890389949e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist38_m.lr=0.01_m.wprc=0,shallow,0.0,5.790212631225586,5.762548923492432,1.2150869369506836,1.1920524835586548,18.662521362304688,0.014500900666224035
175,4494,mnist79,10000,1.4799667596817017,1.4791913032531738,./d.n=mnist79_m.lr=0.01_m.wprc=0,0.04603923112154007,1.2326931027928367e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist79_m.lr=0.01_m.wprc=0,shallow,0.0,6.885849475860596,7.039122104644775,1.2091784477233887,1.2239370346069336,22.47356414794922,0.015656510856488278
176,4346,mnist89,10000,1.0225093364715576,0.9203267693519592,./d.n=mnist89_m.lr=0.1_m.wprc=1e-05,0.04118094593286514,1.2640408385777846e-05,64,15000,1e-05,256,0.01,0,0.1,d.n=mnist89_m.lr=0.1_m.wprc=1e-05,shallow,1e-05,3.796172857284546,3.852717399597168,1.2065622806549072,1.2934460639953613,21.07963752746582,0.020897280970072266
177,10879,mnist18,10000,1.0446527004241943,1.0257469415664673,./d.n=mnist18_m.lr=0.01_m.wprc=1e-05,0.0091067124158144,1.0511594155104831e-05,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist18_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,4.8025078773498535,4.785880088806152,1.2226243019104004,1.2444095611572266,14.78681468963623,0.01261982594747247
178,4235,mnist59,10000,1.0218058824539185,0.9890817999839783,./d.n=mnist59_m.lr=0.01_m.wprc=0,0.028830688446760178,8.67552535055438e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist59_m.lr=0.01_m.wprc=0,shallow,0.0,4.846943378448486,4.8574442863464355,1.1241438388824463,1.1012992858886719,14.866569519042969,0.012710634970318314
179,11287,mnist17,10000,1.276595950126648,1.2481027841567993,./d.n=mnist17_m.lr=0.01_m.wprc=1e-05,0.022023815661668777,7.90281319495989e-06,64,15000,1e-05,256,0.01,0,0.01,d.n=mnist17_m.lr=0.01_m.wprc=1e-05,shallow,1e-05,4.1842041015625,4.198577404022217,1.055928111076355,1.060868740081787,12.897812843322754,0.01179349708872825
180,1700,mnist25,10000,0.6950761675834656,0.686169445514679,./d.n=mnist25_m.lr=0.1,0.01503636036068201,1.8188438843935728e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist25_m.lr=0.1,shallow,3e-05,2.6301381587982178,2.7002525329589844,1.1932668685913086,1.2541916370391846,12.049884796142578,0.013813739493257317
181,2009,mnist24,10000,0.5584756135940552,0.5586076974868774,./d.n=mnist24_m.lr=0.1,0.021258773282170296,2.7632529963739216e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist24_m.lr=0.1,shallow,3e-05,2.29703950881958,2.4296674728393555,1.175277829170227,1.2364494800567627,12.044550895690918,0.013873374728432196
182,2748,mnist67,10000,0.7367525100708008,0.6896737813949585,./d.n=mnist67_m.lr=0.1,0.012468064203858376,1.8252110749017447e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist67_m.lr=0.1,shallow,3e-05,1.5694886445999146,1.5865954160690308,1.0676203966140747,1.1019033193588257,6.163445472717285,0.010883601956127434
183,3031,mnist02,10000,0.6187112331390381,0.5640254020690918,./d.n=mnist02_m.lr=0.1,0.019618181511759758,7.190804353740532e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist02_m.lr=0.1,shallow,3e-05,2.3947627544403076,2.372947931289673,1.175405740737915,1.225597620010376,12.357722282409668,0.014342275511843666
184,3099,mnist07,10000,0.5688990950584412,0.5404534935951233,./d.n=mnist07_m.lr=0.1,0.011045536026358604,9.394187145517208e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist07_m.lr=0.1,shallow,3e-05,1.6238764524459839,1.612176537513733,1.0797114372253418,1.1304008960723877,7.429184436798096,0.011427651297247413
185,3673,mnist27,10000,0.9040806889533997,0.8689857125282288,./d.n=mnist27_m.lr=0.1,0.03739668056368828,1.0426333574287128e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist27_m.lr=0.1,shallow,3e-05,2.740236282348633,2.7322893142700195,1.1908386945724487,1.2258373498916626,14.609663963317871,0.01530062730165492
186,2821,mnist26,10000,0.6347359418869019,0.611336886882782,./d.n=mnist26_m.lr=0.1,0.02549085021018982,1.751413037709426e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist26_m.lr=0.1,shallow,3e-05,2.462451457977295,2.545647382736206,1.20564866065979,1.232264757156372,12.168864250183105,0.014061721069517618
187,3701,mnist57,10000,0.6240378618240356,0.5827756524085999,./d.n=mnist57_m.lr=0.1,0.022237053140997887,1.094571689463919e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist57_m.lr=0.1,shallow,3e-05,2.2988500595092773,2.357231616973877,1.1026523113250732,1.1578139066696167,10.136876106262207,0.013277398614493474
188,3561,mnist67,10000,1.1591808795928955,1.1389894485473633,./d.n=mnist67_m.lr=0.01,0.011361919343471527,9.050644621311221e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist67_m.lr=0.01,shallow,3e-05,1.9941855669021606,1.8880908489227295,1.0335807800292969,1.0417371988296509,6.218002796173096,0.008548169482128531
189,3977,mnist01,10000,0.5080756545066833,0.4997806251049042,./d.n=mnist01_m.lr=0.01,0.000449726969236508,1.9302053260616958e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist01_m.lr=0.01,shallow,3e-05,1.7284481525421143,1.6394760608673096,1.0334535837173462,0.952618420124054,5.5413665771484375,0.008276849059823762
190,4267,mnist69,10000,0.7728399038314819,0.7410078048706055,./d.n=mnist69_m.lr=0.1,0.01279379054903984,1.0184666280110832e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist69_m.lr=0.1,shallow,3e-05,1.6536368131637573,1.7099266052246094,1.0853240489959717,1.068207025527954,7.144118309020996,0.012369243849233408
191,4234,mnist25,10000,0.9302066564559937,0.9367110133171082,./d.n=mnist25_m.lr=0.01,0.01393064297735691,1.0845102224266157e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist25_m.lr=0.01,shallow,3e-05,3.661783218383789,3.760378837585449,1.1158121824264526,1.059566855430603,11.336886405944824,0.011018945338916649
192,4044,mnist39,10000,0.7365570664405823,0.6972922086715698,./d.n=mnist39_m.lr=0.1,0.031542208045721054,1.452112428523833e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist39_m.lr=0.1,shallow,3e-05,2.9151270389556885,2.908872604370117,1.145043969154358,1.1715844869613647,15.64490032196045,0.016237684206993064
193,4689,mnist23,10000,0.8065728545188904,0.7555873990058899,./d.n=mnist23_m.lr=0.1,0.03254701942205429,7.2338229983870406e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist23_m.lr=0.1,shallow,3e-05,3.4337496757507324,3.4185521602630615,1.235040307044983,1.3028161525726318,17.884910583496094,0.018136462006078616
194,4697,mnist28,10000,1.001000165939331,0.9776058197021484,./d.n=mnist28_m.lr=0.01,0.03691047430038452,1.1585647371248342e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist28_m.lr=0.01,shallow,3e-05,4.820619106292725,5.011733531951904,1.1776796579360962,1.2042218446731567,15.052297592163086,0.01314459718842748
195,5101,mnist24,10000,0.6042656302452087,0.6156646609306335,./d.n=mnist24_m.lr=0.01,0.021154580637812614,1.7365468011121266e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist24_m.lr=0.01,shallow,3e-05,3.4786174297332764,3.445613384246826,1.0428520441055298,1.0052992105484009,11.111982345581055,0.01095219143259364
196,4739,mnist07,10000,0.7874488234519958,0.7846157550811768,./d.n=mnist07_m.lr=0.01,0.00794585607945919,1.0381495485489722e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist07_m.lr=0.01,shallow,3e-05,2.3942668437957764,2.2867226600646973,1.0166913270950317,1.010130763053894,7.020310878753662,0.009015055725964305
197,4977,mnist38,10000,1.0599284172058105,1.0157232284545898,./d.n=mnist38_m.lr=0.01,0.0382813885807991,7.735411600151565e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist38_m.lr=0.01,shallow,3e-05,5.662927627563477,5.71127462387085,1.1709649562835693,1.1854487657546997,17.4641170501709,0.014086953686567419
198,5210,mnist56,10000,0.7560797333717346,0.7134189605712891,./d.n=mnist56_m.lr=0.1,0.034931495785713196,7.804577762726694e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist56_m.lr=0.1,shallow,3e-05,3.1314306259155273,3.222835063934326,1.1607444286346436,1.238434076309204,15.68122673034668,0.016660735514215208
199,5062,mnist34,10000,0.44892463088035583,0.41735151410102844,./d.n=mnist34_m.lr=0.1,0.00788050889968872,1.6316816981998272e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist34_m.lr=0.1,shallow,3e-05,1.9333916902542114,1.9922820329666138,1.1037101745605469,1.1383569240570068,9.626951217651367,0.013517142632121297
200,5386,mnist04,10000,0.41175395250320435,0.40581339597702026,./d.n=mnist04_m.lr=0.01,0.006222501862794161,1.711819822958205e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist04_m.lr=0.01,shallow,3e-05,2.515883207321167,2.4172418117523193,1.0629873275756836,1.0600422620773315,7.412084102630615,0.00923724259395573
201,5642,mnist03,10000,0.41022223234176636,0.39800500869750977,./d.n=mnist03_m.lr=0.01,0.003320819465443492,1.2664745554502588e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist03_m.lr=0.01,shallow,3e-05,2.72493839263916,2.9783339500427246,1.0004535913467407,1.018372654914856,8.457466125488281,0.00987349665831782
202,4431,mnist35,10000,1.2202807664871216,1.1535900831222534,./d.n=mnist35_m.lr=0.01,0.04031536355614662,8.851100574247539e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist35_m.lr=0.01,shallow,3e-05,5.884426593780518,5.877884864807129,1.2316081523895264,1.1767783164978027,18.42050552368164,0.014140183345708915
203,5578,mnist04,10000,0.4104005992412567,0.38105085492134094,./d.n=mnist04_m.lr=0.1,0.009150535799562931,2.3854438040871173e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist04_m.lr=0.1,shallow,3e-05,1.7737934589385986,1.631516695022583,1.0637073516845703,1.1200578212738037,7.934032440185547,0.012751241876880811
204,6299,mnist36,10000,0.6890624761581421,0.6722687482833862,./d.n=mnist36_m.lr=0.01,0.011258522979915142,8.028997399378568e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist36_m.lr=0.01,shallow,3e-05,2.9565181732177734,2.9907548427581787,1.0172207355499268,1.031000018119812,8.019182205200195,0.00954743611628995
205,6335,mnist02,10000,0.5363332033157349,0.5222868919372559,./d.n=mnist02_m.lr=0.01,0.015377162024378777,8.444449122180231e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist02_m.lr=0.01,shallow,3e-05,3.435537099838257,3.4867641925811768,1.114460825920105,1.0352132320404053,10.263345718383789,0.010765506784832532
206,6297,mnist57,10000,0.9002755880355835,0.8784550428390503,./d.n=mnist57_m.lr=0.01,0.020067688077688217,9.216469152306672e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist57_m.lr=0.01,shallow,3e-05,3.1037158966064453,3.138094186782837,1.0379809141159058,1.0494611263275146,9.741022109985352,0.010446127103631318
207,6417,mnist06,10000,0.7147172689437866,0.6397584080696106,./d.n=mnist06_m.lr=0.1,0.028790369629859924,1.0098920938617084e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist06_m.lr=0.1,shallow,3e-05,2.353163003921509,2.3699839115142822,1.136904001235962,1.1911394596099854,12.38864517211914,0.015120089054600007
208,5974,mnist05,10000,0.6933344602584839,0.67359459400177,./d.n=mnist05_m.lr=0.01,0.013548245653510094,1.4157088116917294e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist05_m.lr=0.01,shallow,3e-05,3.6016616821289062,3.81632924079895,1.0786470174789429,1.0786778926849365,10.671854972839355,0.011019037380390636
209,2191,mnist29,10000,0.7305689454078674,0.7208967208862305,./d.n=mnist29_m.lr=0.1,0.022826358675956726,1.0195310096605681e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist29_m.lr=0.1,shallow,3e-05,2.3054990768432617,2.343466281890869,1.1545653343200684,1.1229604482650757,11.54820442199707,0.013764013531589672
210,5026,mnist34,10000,0.4084348678588867,0.4066835939884186,./d.n=mnist34_m.lr=0.01,0.006064863409847021,9.473871614318341e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist34_m.lr=0.01,shallow,3e-05,2.9544572830200195,2.9911885261535645,1.006094217300415,1.0237109661102295,8.788518905639648,0.009873665291665714
211,2245,mnist45,10000,0.514423131942749,0.48964831233024597,./d.n=mnist45_m.lr=0.1,0.011662435717880726,9.460106412007008e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist45_m.lr=0.1,shallow,3e-05,2.35819149017334,2.492952346801758,1.2359898090362549,1.150532603263855,10.922901153564453,0.01319943154860677
212,7014,mnist27,10000,1.320547342300415,1.3114781379699707,./d.n=mnist27_m.lr=0.01,0.0383322536945343,1.0843424206541386e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist27_m.lr=0.01,shallow,3e-05,4.441957473754883,4.4382829666137695,1.1606088876724243,1.112276315689087,14.378082275390625,0.012452600373429571
213,6290,mnist56,10000,0.9600374102592468,0.9538995623588562,./d.n=mnist56_m.lr=0.01,0.03222281485795975,9.097062502405606e-06,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist56_m.lr=0.01,shallow,3e-05,4.6835174560546875,4.73073148727417,1.093035101890564,1.1067819595336914,14.531021118164062,0.012796338975364937
214,6920,mnist08,10000,0.5470311045646667,0.49237778782844543,./d.n=mnist08_m.lr=0.1,0.021212881430983543,6.889867563586449e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist08_m.lr=0.1,shallow,3e-05,2.1297998428344727,2.1359703540802,1.186203122138977,1.1662667989730835,11.525885581970215,0.014729065746549828
215,7502,mnist59,10000,0.7041178345680237,0.6589136719703674,./d.n=mnist59_m.lr=0.1,0.03238658234477043,2.731065615080297e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist59_m.lr=0.1,shallow,3e-05,3.076486825942993,3.038605213165283,1.1771305799484253,1.2357090711593628,14.469453811645508,0.016752549920004384
216,7399,mnist58,10000,0.862057626247406,0.7930154800415039,./d.n=mnist58_m.lr=0.1,0.04156176745891571,1.1828814422187861e-05,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist58_m.lr=0.1,shallow,3e-05,3.960209846496582,3.892423152923584,1.2923239469528198,1.3252390623092651,17.477344512939453,0.02018044676382819
217,7406,mnist37,10000,0.8785803318023682,0.8667947053909302,./d.n=mnist37_m.lr=0.01,0.029704272747039795,5.425813651527278e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist37_m.lr=0.01,shallow,3e-05,3.6345088481903076,3.791865825653076,1.083440899848938,1.1353020668029785,12.420612335205078,0.0116156565797224
218,7522,mnist78,10000,0.7205324769020081,0.6613845229148865,./d.n=mnist78_m.lr=0.1,0.028756415471434593,7.41617532185046e-06,64,25000,1e-05,256,0.01,0,0.1,d.n=mnist78_m.lr=0.1,shallow,3e-05,2.468804121017456,2.51777720451355,1.1520097255706787,1.1844768524169922,12.218084335327148,0.015482201785484335
219,8586,mnist78,10000,0.9036821722984314,0.8822537064552307,./d.n=mnist78_m.lr=0.01,0.023342518135905266,1.002930093818577e-05,64,25000,1e-05,256,0.01,0,0.01,d.n=mnist78_m.lr=0.01,shallow,3e-05,3.6529152393341064,3.7425220012664795,1.0436793565750122,1.0512226819992065,11.341711044311523,0.011425795151580346
