,actual_epochs,dataset.lengthscale,dataset.name,dataset.noise_var,dataset.samples_train,dataset.seed,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,log_dir,loss_test,loss_train,model.batch_size,model.epochs,model.error_threshold,model.hidden_size,model.init_scale,model.iteration,model.learning_rate,model.model_id,model.name,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_product,weights_rms
53,4640,0.5,gp,0,10,16,2.382019281387329,2.0828959941864014,1.430097222328186,1.2831146717071533,./d.st=10_d.s=16_m.i=9,0.0012875394895672798,0.0009980920003727078,,50000,0.001,256,0.01,9,0.1,d.st=10_d.s=16_m.i=9,shallow,2.7349932193756104,2.6875317096710205,0.9385553598403931,0.9799816608428955,6.770053386688232,0.13950922627656887
54,978,0.5,gp,0,7,10,5.623161792755127,6.60413122177124,2.141451358795166,2.312368631362915,./d.st=7_d.s=10_m.i=0,0.003184424014762044,0.0009872120572254062,,50000,0.001,256,0.01,0,0.1,d.st=7_d.s=10_m.i=0,shallow,4.430053234100342,4.230873107910156,1.6001191139221191,1.5743337869644165,10.497477531433105,0.17166920151886803
55,20,0.5,gp,0,2,18,0.00016083542141132057,0.0003678645007312298,0.01018186192959547,0.019162524491548538,./d.st=2_d.s=18_m.i=6,0.6024377346038818,0.0007171976612880826,,50000,0.001,256,0.01,6,0.1,d.st=2_d.s=18_m.i=6,shallow,0.014420757070183754,0.018677620217204094,0.004682521335780621,0.010083317756652832,0.04070759937167168,0.0502540152604235
56,62,0.5,gp,0,2,6,0.14326554536819458,0.045410506427288055,0.3717702031135559,0.20549878478050232,./d.st=2_d.s=6_m.i=0,0.06899101287126541,0.0006910174852237105,,50000,0.001,256,0.01,0,0.1,d.st=2_d.s=6_m.i=0,shallow,0.06476594507694244,0.2070656418800354,0.2763194739818573,0.37185895442962646,0.41294658184051514,0.03746600999891304
57,2362,0.5,gp,0,10,2,6.961325168609619,6.851515293121338,1.9358651638031006,1.9277698993682861,./d.st=10_d.s=2_m.i=2,0.0036654651630669832,0.0009986386867240071,,50000,0.001,256,0.01,2,0.1,d.st=10_d.s=2_m.i=2,shallow,3.2743735313415527,3.1663718223571777,0.9755260944366455,1.1176239252090454,9.088997840881348,0.16520045829136237
58,2333,0.5,gp,0,7,19,0.6609156131744385,0.66557377576828,0.6886079907417297,0.6873564720153809,./d.st=7_d.s=19_m.i=5,0.0031904212664812803,0.0009949974482879043,,50000,0.001,256,0.01,5,0.1,d.st=7_d.s=19_m.i=5,shallow,1.078976035118103,1.161773443222046,0.4387194812297821,0.4460063576698303,2.690666675567627,0.08779100982740193
59,6217,0.5,gp,0,7,12,1.4999233484268188,0.9539769887924194,1.0951443910598755,0.917159378528595,./d.st=7_d.s=12_m.i=6,0.002253724727779627,0.0009985034121200442,,50000,0.001,256,0.01,6,0.1,d.st=7_d.s=12_m.i=6,shallow,1.2749130725860596,1.2235747575759888,0.6241462230682373,0.6806666851043701,3.679810047149658,0.10585542192168937
60,1493,0.5,gp,0,5,9,0.9517064094543457,1.069149136543274,0.8882877230644226,0.9103029370307922,./d.st=5_d.s=9_m.i=0,0.005151444114744663,0.000991119653917849,,50000,0.001,256,0.01,0,0.1,d.st=5_d.s=9_m.i=0,shallow,1.3748353719711304,1.438191294670105,0.4916960895061493,0.6746038198471069,3.4575929641723633,0.10020270920266217
61,5778,0.5,gp,0,6,15,0.10195249319076538,0.014799830503761768,0.18742410838603973,0.09046381711959839,./d.st=6_d.s=15_m.i=0,0.003148377640172839,0.000999018899165094,,50000,0.001,256,0.01,0,0.1,d.st=6_d.s=15_m.i=0,shallow,0.5398341417312622,0.5044384598731995,0.16965915262699127,0.157331183552742,1.2104620933532715,0.058306018814367595
62,1150,0.5,gp,0,6,10,6.568995952606201,6.098974227905273,2.400136947631836,2.3035428524017334,./d.st=6_d.s=10_m.i=1,0.004763225093483925,0.000987366191111505,,50000,0.001,256,0.01,1,0.1,d.st=6_d.s=10_m.i=1,shallow,4.395072937011719,4.702552795410156,1.8174564838409424,1.8804677724838257,10.407041549682617,0.17036176413696572
63,1319,0.5,gp,0,7,5,5.3171796798706055,4.877862453460693,2.1599788665771484,2.0515623092651367,./d.st=7_d.s=5_m.i=7,0.004946578294038773,0.0009809329640120268,,50000,0.001,256,0.01,7,0.1,d.st=7_d.s=5_m.i=7,shallow,3.4394278526306152,3.2848317623138428,1.299038052558899,1.3525465726852417,8.468461990356445,0.15453013292022416
64,7217,0.5,gp,0,7,13,0.8550868034362793,0.7906240820884705,0.8546743988990784,0.8222421407699585,./d.st=7_d.s=13_m.i=2,0.01141827180981636,0.0010026838863268495,,50000,0.001,256,0.01,2,0.1,d.st=7_d.s=13_m.i=2,shallow,1.5270065069198608,1.5322043895721436,0.6051051020622253,0.6196560263633728,3.7112295627593994,0.10634334328218856
65,4002,0.5,gp,0,9,3,5.102530002593994,5.586670875549316,2.0285744667053223,2.160005807876587,./d.st=9_d.s=3_m.i=9,0.002895384794101119,0.0009971633553504944,,50000,0.001,256,0.01,9,0.1,d.st=9_d.s=3_m.i=9,shallow,3.0224499702453613,3.091017246246338,1.514894962310791,1.5673974752426147,9.628902435302734,0.1722741009763848
66,2724,0.5,gp,0,10,3,4.47068452835083,5.649478912353516,1.8549127578735352,2.198002576828003,./d.st=10_d.s=3_m.i=2,0.001399707980453968,0.0009977617301046848,,50000,0.001,256,0.01,2,0.1,d.st=10_d.s=3_m.i=2,shallow,2.859809160232544,2.721937894821167,1.2924269437789917,1.3551560640335083,8.701255798339844,0.163334170171312
67,2302,0.5,gp,0,4,1,1.320115089416504,1.5166457891464233,0.8184639811515808,0.9829360246658325,./d.st=4_d.s=1_m.i=5,0.20213739573955536,0.0009911243105307221,,50000,0.001,256,0.01,5,0.1,d.st=4_d.s=1_m.i=5,shallow,1.573427677154541,1.5280948877334595,0.6526206731796265,0.7497867345809937,3.6010539531707764,0.10210766137747063
