,dataset.seed,dataset.samples_train,weights_product,gradient_norm_squared_test,gradient_norm_squared_train,gradient_norm_test,gradient_norm_train,loss_test,loss_train,path_length_d_test,path_length_d_train,path_length_f_test,path_length_f_train,weights_rms
116,13.0,10.0,10.673446655273438,1.37666654586792,2.0321969985961914,1.0103973150253296,1.0683562755584717,0.0002077499812003225,2.404049249710334e-14,2.2967400550842285,2.990135669708252,0.6300757527351379,0.7007650136947632,0.6763112842811564
117,14.0,2.0,0.7369843125343323,0.5375683903694153,0.2714989185333252,0.7295154333114624,0.36844193935394287,0.2157464474439621,8.881784197001252e-15,0.016977164894342422,0.38247787952423096,0.4864776134490967,0.7295153737068176,0.6701542644935071
118,14.0,3.0,1.1791481971740723,0.5449346899986267,0.2983365058898926,0.7295488119125366,0.44314447045326233,0.21544334292411804,1.0566779215677707e-14,0.12555724382400513,0.5675916075706482,0.5079420804977417,0.6723371744155884,0.6706820812185048
119,14.0,4.0,10.077261924743652,2.147240400314331,2.666069507598877,1.2990119457244873,1.3567326068878174,0.012204771861433983,2.399825130283695e-13,2.283626079559326,4.113710880279541,0.9960152506828308,1.1366386413574219,0.6789129014469952
120,14.0,5.0,12.838446617126465,2.733474016189575,2.2960331439971924,1.4528477191925049,1.2795571088790894,0.008087581023573875,2.456063239071604e-13,2.6094672679901123,4.806774616241455,1.068164587020874,1.2156777381896973,0.6954939238610957
121,14.0,6.0,21.106800079345703,4.408929824829102,6.525531768798828,1.8548468351364136,2.126138925552368,0.006362804677337408,1.703174683535466e-13,2.5649912357330322,6.21051025390625,1.171895146369934,1.3970868587493896,0.7612584528220587
122,14.0,7.0,24.1627197265625,5.581467151641846,11.618377685546875,2.0418922901153564,2.5488674640655518,0.014279671013355255,1.7303668805972172e-13,3.4867680072784424,6.606204032897949,1.3063007593154907,1.3855206966400146,0.7531325189458046
123,14.0,8.0,12.811305046081543,3.0909841060638428,2.843745708465576,1.637387990951538,1.4831442832946777,0.0010014635045081377,2.2110785424800383e-13,3.189929485321045,3.6975455284118652,1.1622743606567383,1.2615834474563599,0.6763505899694607
124,14.0,9.0,14.001021385192871,3.15958309173584,2.385293960571289,1.6612766981124878,1.3524630069732666,0.0004028034454677254,3.619882171790323e-13,3.256697177886963,4.146185398101807,1.1677385568618774,1.263473391532898,0.6852683307444161
125,14.0,10.0,15.388662338256836,3.242725133895874,3.4901363849639893,1.6496201753616333,1.5732403993606567,6.3077372033149e-05,3.601910436579203e-13,3.049673080444336,4.11042594909668,1.130554437637329,1.1972981691360474,0.6981787584240274
126,15.0,2.0,0.21550437808036804,0.04594968259334564,0.023206597194075584,0.21328428387641907,0.10771860927343369,0.01077662967145443,1.7802599672211983e-15,0.0047599077224731445,0.10731418430805206,0.1472817212343216,0.21716223657131195,0.6673528453157385
127,15.0,3.0,0.9063220620155334,0.09301512688398361,0.1301557868719101,0.24777546525001526,0.26569846272468567,0.01708710752427578,2.726479413807793e-15,0.26549315452575684,0.42817971110343933,0.15323038399219513,0.21540139615535736,0.6673157683533325
128,15.0,4.0,5.820558547973633,0.486928790807724,0.4391123056411743,0.6068455576896667,0.5663018226623535,0.03016994148492813,4.298861613905025e-15,1.1163480281829834,2.341142416000366,0.40342622995376587,0.5162473917007446,0.6741970359290698
129,15.0,5.0,7.310122489929199,0.4445697069168091,0.8343613743782043,0.5539603233337402,0.6964983940124512,0.012539107352495193,3.87864755233263e-14,1.4326980113983154,2.608752489089966,0.3398456871509552,0.4498751163482666,0.6732249337134436
130,15.0,6.0,9.957454681396484,0.938834547996521,2.8659305572509766,0.6672829985618591,0.9725028872489929,0.018266355618834496,2.4544024785125816e-14,2.1689460277557373,3.207282304763794,0.3753177225589752,0.4593937397003174,0.6744586450819885
131,15.0,7.0,27.452762603759766,2.1477653980255127,3.749502182006836,1.034175157546997,1.1230388879776,0.0163132194429636,3.0138225086146636e-14,4.183220863342285,7.537592887878418,0.5084308981895447,0.6499611735343933,0.7884566405605484
132,15.0,8.0,27.49994468688965,2.493760347366333,0.45681196451187134,0.9470313191413879,0.5757454037666321,0.017520885914564133,1.345986039638647e-13,4.062448024749756,6.995386600494385,0.48506319522857666,0.5818747282028198,0.8682375741700835
133,15.0,9.0,10.018096923828125,0.3762265741825104,0.681900143623352,0.49911460280418396,0.5663516521453857,0.0008996161050163209,5.912795210047395e-13,2.381627082824707,3.2173428535461426,0.3398338556289673,0.3910714387893677,0.6732434341595851
134,15.0,10.0,9.768467903137207,0.3637164831161499,0.4188217520713806,0.4888385534286499,0.5033767223358154,0.0002264355425722897,4.644149512655557e-14,2.3470067977905273,2.8714277744293213,0.35081395506858826,0.3552747964859009,0.6742471056758618
135,16.0,2.0,0.29633110761642456,0.0868077278137207,0.043841660022735596,0.29315465688705444,0.14805684983730316,0.3137482702732086,1.5987211554602254e-14,0.005108670797199011,0.14932413399219513,0.2032431662082672,0.3008536398410797,0.6711270491097802
136,16.0,3.0,5.56232213973999,1.1244450807571411,0.7465174198150635,0.9022481441497803,0.5970705151557922,0.17038479447364807,7.885474906507359e-14,1.2124096155166626,2.468757152557373,0.47786644101142883,0.8123830556869507,0.6813897745440722
137,16.0,4.0,17.920337677001953,4.276822090148926,2.4773058891296387,1.6270828247070312,1.3037714958190918,0.17698465287685394,3.3617900130344935e-13,3.3556301593780518,7.04782772064209,0.9080892205238342,1.3532418012619019,0.7573637243835796
138,16.0,5.0,13.154735565185547,2.6881508827209473,5.422379970550537,1.4258984327316284,1.7710155248641968,0.0014766325475648046,2.212674521959255e-14,3.519637107849121,4.909167766571045,0.9180610179901123,1.1403030157089233,0.6779537603148569
139,16.0,6.0,14.126230239868164,3.266798734664917,7.243795871734619,1.5442487001419067,1.885301947593689,0.0052427686750888824,1.0504054901274221e-13,3.30532169342041,4.923700332641602,0.9285067319869995,1.0999934673309326,0.6838803370330504
140,16.0,7.0,12.21383285522461,2.6201300621032715,4.250676155090332,1.4385430812835693,1.6255885362625122,0.0010533711174502969,7.260870778322964e-14,3.2312734127044678,4.011231899261475,0.8925414085388184,0.9616757035255432,0.680782996143549
141,16.0,8.0,17.925382614135742,2.8068454265594482,2.134493589401245,1.4777356386184692,1.188673734664917,0.003763119922950864,5.667384964103128e-14,4.129233360290527,5.514072418212891,0.8974878191947937,0.9881336688995361,0.7010829334902368
142,16.0,9.0,11.4423189163208,2.2775158882141113,2.0021536350250244,1.3688478469848633,1.1970598697662354,0.00016461749328300357,1.4470147085762775e-13,3.2600176334381104,3.9593570232391357,0.8809939026832581,0.9817891716957092,0.6780512887446551
143,16.0,10.0,12.027618408203125,2.3705899715423584,2.850886821746826,1.354135274887085,1.2864649295806885,8.319708285853267e-05,9.880880564704791e-14,3.2947943210601807,3.778470754623413,0.8696214556694031,0.9506548047065735,0.6763971413010494
144,17.0,2.0,0.5210010409355164,0.2684066891670227,0.1355566680431366,0.5154828429222107,0.26034271717071533,0.22236625850200653,3.019806626980426e-14,0.014164621010422707,0.25889474153518677,0.34724223613739014,0.5009035468101501,0.668429141605877
145,17.0,3.0,5.015712738037109,1.4152413606643677,1.944008469581604,0.994774341583252,0.9497285485267639,0.24559162557125092,4.3044272979948436e-14,1.2652881145477295,2.302170991897583,0.5412859320640564,0.9309967756271362,0.6724329060563201
146,17.0,4.0,11.69297981262207,2.672590970993042,1.5788406133651733,1.418371558189392,0.9178265333175659,0.4614657163619995,3.441170959295192e-13,2.307541608810425,4.574707508087158,0.9314703345298767,1.1672431230545044,0.7042821177997699
147,17.0,5.0,28.690570831298828,5.561734199523926,5.735535621643066,2.0111114978790283,1.8669782876968384,0.03748098760843277,9.969802761133906e-14,5.425714015960693,10.328795433044434,1.3657232522964478,1.5128525495529175,0.7915125695005509
148,17.0,6.0,27.037391662597656,6.109091758728027,11.195465087890625,2.092766523361206,2.4953486919403076,0.05594166740775108,2.7986871514403856e-14,5.7811408042907715,8.553773880004883,1.2847740650177002,1.5373728275299072,0.7289265784059211
149,17.0,7.0,29.42735481262207,4.1362624168396,10.363065719604492,1.6693333387374878,2.1981277465820312,0.022229136899113655,4.2444024098316213e-13,6.693592548370361,9.582857131958008,1.1094179153442383,1.1967558860778809,0.7164113391297473
150,17.0,8.0,26.181415557861328,3.4001123905181885,2.240290641784668,1.6012545824050903,1.1853870153427124,0.014156157150864601,2.953210592737676e-13,5.968698501586914,7.8665995597839355,1.1637669801712036,1.1753748655319214,0.7524148432618145
151,17.0,9.0,16.479013442993164,2.8933417797088623,2.4232263565063477,1.5290114879608154,1.3084908723831177,0.00033852539490908384,1.006803039375892e-12,4.888028144836426,5.75892972946167,1.100895643234253,1.219944953918457,0.6902505777229607
152,17.0,10.0,17.334211349487305,2.81416654586792,2.596888780593872,1.5101196765899658,1.4029638767242432,0.0005842443206347525,2.5919267817101077e-13,4.790533065795898,5.601612091064453,1.029902696609497,1.1144819259643555,0.6927896321586905
153,18.0,2.0,0.02099054679274559,0.00042100020800717175,0.0002126640611095354,0.020415442064404488,0.010311742313206196,0.5974591970443726,7.105427357601002e-15,0.0004984083352610469,0.009680160321295261,0.013980608433485031,0.02177646942436695,0.6720995857175989
154,18.0,3.0,8.131514549255371,2.4618325233459473,2.401453733444214,1.3520240783691406,0.9196035265922546,0.16351136565208435,3.6126657221302594e-13,1.8694108724594116,3.5290393829345703,0.7136549353599548,1.2309401035308838,0.6910511634937148
155,18.0,4.0,13.092623710632324,3.5113155841827393,0.9578670263290405,1.5153955221176147,0.7406676411628723,0.29020246863365173,4.059539163159265e-13,2.5382914543151855,5.253660202026367,0.8889992237091064,1.2552669048309326,0.7344172088018915
156,18.0,5.0,18.360008239746094,3.5214004516601562,3.903010606765747,1.674196481704712,1.5820176601409912,0.0018111722311004996,2.1167095853869e-14,4.221263885498047,6.976978302001953,1.1419633626937866,1.3264514207839966,0.6984834810531709
157,18.0,6.0,17.867860794067383,3.811089277267456,5.717980861663818,1.717729926109314,2.000437021255493,0.0029044749680906534,1.292322775485119e-13,4.4889140129089355,6.418673038482666,1.171156883239746,1.250118374824524,0.6885563797371878
158,18.0,7.0,17.180419921875,3.6735639572143555,5.026467323303223,1.6833882331848145,1.888142466545105,0.0027479627169668674,6.82945792474833e-14,4.132834434509277,5.54805326461792,1.135308861732483,1.145372748374939,0.6867053336643463
159,18.0,8.0,17.31915283203125,3.383862257003784,3.0088400840759277,1.6160084009170532,1.4439514875411987,0.0006076625431887805,1.16998533257473e-13,4.14487361907959,5.443696975708008,1.1874619722366333,1.2159672975540161,0.701641045506224
160,18.0,9.0,14.834555625915527,3.1108100414276123,2.713951826095581,1.5233949422836304,1.3437247276306152,0.00015591963892802596,8.288586017621974e-14,4.213411808013916,5.021667003631592,1.0906230211257935,1.1882861852645874,0.6830389942896149
161,18.0,10.0,12.705401420593262,3.1025094985961914,2.7764716148376465,1.5103974342346191,1.4205893278121948,0.00010727439075708389,4.455082272059388e-14,4.128651142120361,4.327790260314941,1.1481425762176514,1.1496552228927612,0.6776967934540463
162,19.0,2.0,0.19249561429023743,0.03667474165558815,0.018522562459111214,0.19054655730724335,0.09623555094003677,0.1252811998128891,1.7763568394002505e-15,0.0030859035905450583,0.0943182185292244,0.13345453143119812,0.18977667391300201,0.6680286631419996
163,19.0,3.0,2.315476894378662,0.20532293617725372,0.1027291789650917,0.37952378392219543,0.24069742858409882,0.061263907700777054,2.588716188026835e-13,0.5135948657989502,1.0014138221740723,0.21689848601818085,0.32901883125305176,0.6699605187052238
164,19.0,4.0,8.128616333007812,0.8666284084320068,0.5441140532493591,0.7339881062507629,0.6014719009399414,0.0019969819113612175,9.74359481986653e-14,1.5615253448486328,3.0725889205932617,0.39889204502105713,0.5840039849281311,0.6862368034952401
165,19.0,5.0,8.1553955078125,0.8864166736602783,0.6439355611801147,0.7561097145080566,0.6363590359687805,0.0004907746333628893,1.0104139476063007e-13,1.6060518026351929,2.9960484504699707,0.42533236742019653,0.5767676830291748,0.684465012819782
166,19.0,6.0,6.268268585205078,0.7541981339454651,0.32955417037010193,0.7236595749855042,0.47881045937538147,0.000126531784189865,6.150635556423367e-14,1.551284670829773,2.1952366828918457,0.42090904712677,0.5188453197479248,0.6767933573989428
167,19.0,7.0,6.4959588050842285,0.7779427170753479,0.33888450264930725,0.7295884490013123,0.500530481338501,0.00015622575301676989,3.056483492409716e-14,1.634799599647522,2.1036360263824463,0.4147752523422241,0.4819037616252899,0.6782686316072172
168,19.0,8.0,6.19631814956665,0.7555419206619263,0.34576287865638733,0.7430161833763123,0.5155596733093262,0.0005195660050958395,3.658184866139891e-14,1.6483160257339478,2.037346839904785,0.4428630471229553,0.4983883202075958,0.6715197338994345
169,19.0,9.0,8.257415771484375,0.8561050295829773,0.8898445963859558,0.7385836839675903,0.704496443271637,0.0002156274567823857,6.926095574887395e-14,1.665008544921875,2.4069292545318604,0.41357219219207764,0.4672182500362396,0.6815883900177852
170,19.0,10.0,8.151436805725098,0.8060910701751709,0.6320075988769531,0.7516411542892456,0.6601489186286926,8.722002530703321e-05,4.8312743372970826e-14,1.6000795364379883,2.356353521347046,0.44241926074028015,0.47384876012802124,0.6836584405837152
171,20.0,2.0,0.5397049188613892,0.28822994232177734,0.14557009935379028,0.5341793894767761,0.2697870433330536,0.6110745072364807,1.7766343951564068e-13,0.010831312276422977,0.26227501034736633,0.3537868559360504,0.5352585315704346,0.6679633510937436
172,20.0,3.0,2.8077926635742188,0.7073882818222046,1.0023378133773804,0.6857654452323914,0.7240128517150879,0.17521266639232635,5.093333202166881e-15,0.7291301488876343,1.2241765260696411,0.4159926176071167,0.6408650875091553,0.6681894440770605
173,20.0,4.0,5.874996185302734,1.2844165563583374,2.9295783042907715,0.7595514059066772,1.115242838859558,0.3017849326133728,1.475642524839671e-14,1.3839638233184814,2.5678348541259766,0.34812912344932556,0.6059473752975464,0.6701183976818841
174,20.0,5.0,25.97565460205078,5.668261528015137,8.089064598083496,1.699427604675293,1.8013397455215454,0.02306251972913742,1.604417960250279e-13,4.236120223999023,8.953926086425781,0.8035117387771606,1.3099868297576904,0.8102047424476125
175,20.0,6.0,26.641151428222656,5.818765163421631,6.232051849365234,1.7088398933410645,1.7269729375839233,0.021022269502282143,2.8173874366300977e-13,3.992704153060913,8.000326156616211,0.7942094802856445,1.189727783203125,0.8342211471499927
176,20.0,7.0,25.652162551879883,4.971246242523193,3.264225482940674,1.793452262878418,1.39289128780365,0.015734707936644554,1.0265300707992114e-13,5.320096492767334,7.755112648010254,0.9542584419250488,1.1350029706954956,0.7419491628908986
177,20.0,8.0,15.588897705078125,3.6292953491210938,2.389878034591675,1.5731509923934937,1.238620638847351,0.00276150438003242,1.6473464031687562e-13,4.197183609008789,4.905913352966309,0.8492447733879089,0.9571158289909363,0.6808113022784469
178,20.0,9.0,16.563203811645508,3.8798677921295166,3.4073896408081055,1.6196112632751465,1.5052253007888794,0.00032244675094261765,1.9291676817221465e-13,4.307324409484863,5.587760925292969,0.8388598561286926,1.0885121822357178,0.6977903992295362
179,20.0,10.0,19.775915145874023,3.7365713119506836,2.4148921966552734,1.5643036365509033,1.3271642923355103,0.0003522300685290247,1.2594912363484562e-13,4.343449592590332,5.682750225067139,0.8127388954162598,0.9397032260894775,0.753364037355259
